clean_name,name,clalit,maccabi,meuhedet,leumit
רומיק דג'נוב,רומיק דג'נוב,1,0,0,0
רומיק דגנוב,רומיק דגנוב,0,0,0,1
רומן איטלמן,"ד""ר רומן איטלמן",0,0,0,0
רומן איצקוביץ',"ד""ר רומן איצקוביץ'",0,0,0,0
רומן בס,"ד""ר רומן בס",0,1,0,0
רומן ברמן,רומן ברמן,1,0,0,0
רומן ברסוק,רומן ברסוק,1,0,0,0
רומן גומון,רומן גומון,1,0,1,0
רומן גלמן,רומן גלמן,1,0,1,1
רומן גרינברג,"ד""ר רומן גרינברג",0,0,0,0
רומן ז'ורניצקי,רומן ז'ורניצקי,0,1,0,0
רומן כץ,רומן כץ,1,0,0,0
רומן מאירוביץ',"ד""ר רומן מאירוביץ'",0,0,0,0
רומן מויסייב,רומן מויסייב,0,1,0,1
רומן נודלמן,רומן נודלמן,1,0,0,0
רומן נירקיס,רומן נירקיס,1,0,1,0
רומן קורנפלד,רומן קורנפלד,1,0,0,0
רומן קיבלר,רומן קיבלר,0,0,0,0
רון אלזמי,"ד""ר רון אלזמי",0,0,0,0
רון ארבל,"ד""ר רון ארבל",1,1,1,1
רון בטש,"ד""ר רון בטש",0,1,1,0
רון בן יצחק - בשיבה בריאה,"ד""ר רון בן יצחק - בשיבה בריאה",1,1,0,1
רון בשוראי,רון בשוראי,0,1,0,0
רון גולן,"ד""ר רון גולן",0,0,0,0
רון גילת,"ד""ר רון גילת",0,0,0,0
רון טנצר,"ד""ר רון טנצר",0,0,0,0
רון יניב,"ד""ר רון יניב",0,1,1,0
רון יפה,רון יפה,0,0,0,0
רון לבנטל,רון לבנטל,1,1,1,0
רון נוימן,רון נוימן,0,1,0,0
רון סלע,רון סלע,1,1,0,0
רון עזריה ו רועי ענבר,"ד""ר רון עזריה וד""ר רועי ענבר",0,0,0,0
רון פישל,"ד""ר רון פישל",0,0,0,0
רון פלק,"ד""ר רון פלק",0,0,0,0
רון פרי,"ד""ר רון פרי",0,0,0,0
רון קורמן,"ד""ר רון קורמן",0,0,0,0
רון רוזנטל,"ד""ר רון רוזנטל",1,1,1,1
רון שינמן,"ד""ר רון שינמן",0,0,0,0
רון תורתי-גבעתי,"ד""ר רון תורתי-גבעתי",0,0,0,0
רונזא נג'אר,"ד""ר רונזא נג'אר",0,0,0,0
רוני אברהמי,"ד""ר רוני אברהמי",0,0,0,0
רוני אייכל,"ד""ר רוני אייכל",0,0,0,0
רוני איתן,רוני איתן,0,0,0,0
רוני אמיד,"ד""ר רוני אמיד",0,0,0,0
רוני ברוך,רוני ברוך,1,0,0,0
רוני גלעד,"ד""ר רוני גלעד",0,0,1,0
רוני דוידזון,רוני דוידזון,0,0,0,0
רוני דקר,"ד""ר רוני דקר",0,0,0,0
רוני הורוביץ,רוני הורוביץ,0,0,0,0
רוני זיו,רוני זיו,0,1,1,0
רוני טומשב,"ד""ר רוני טומשב",0,1,0,0
רוני כהן,"ד""ר רוני כהן",1,0,0,1
רוני כוחן,רוני כוחן,0,0,0,0
רוני לבנשטיין,"ד""ר רוני לבנשטיין",0,0,0,0
רוני מוסקונה,"ד""ר רוני מוסקונה",0,0,0,0
רוני נאסר,"ד""ר רוני נאסר",0,0,0,0
רוני צ'ובדי,רוני צ'ובדי,1,0,0,0
רוני קוליאקוב,רוני קוליאקוב,1,0,0,1
רוני קנטי,רוני קנטי,0,1,0,0
רוני רהב,"ד""ר רוני רהב",0,0,0,0
רוני רוזן,"ד""ר רוני רוזן",0,1,1,0
רוני רחמיאל,רוני רחמיאל,0,0,0,0
רוני שפירא-פרומר,"ד""ר רוני שפירא-פרומר",0,0,0,0
רונית ברק,"ד""ר רונית ברק",0,0,0,0
רונית גרון,"ד""ר רונית גרון",0,0,0,0
רונית יגב,רונית יגב,1,0,1,0
רונית מושונוב,"ד""ר רונית מושונוב",0,0,0,0
רונית נוימן-קוטס,רונית נוימן-קוטס,0,1,0,0
רונית נשר,רונית נשר,0,0,0,0
רונית עשת,"ד""ר רונית עשת",1,0,0,0
רונית פרילינג,"ד""ר רונית פרילינג",0,1,1,1
רונית שוחט-זברסקי,רונית שוחט-זברסקי,0,1,0,0
רונן איידלשטיין,"ד""ר רונן איידלשטיין",0,0,0,0
רונן אלקלעי,רונן אלקלעי,0,1,1,0
רונן בן יוסף,"ד""ר רונן בן יוסף",0,0,0,0
רונן גלילי,"ד""ר רונן גלילי",0,0,0,0
רונן גספר,"ד""ר רונן גספר",0,0,0,0
רונן דקלו," ד""ר רונן דקלו",0,0,0,0
רונן חדי כהן,"ד""ר רונן חדי כהן",0,0,0,0
רונן חדי- כהן,רונן חדי- כהן,0,0,0,0
רונן מגון,"ד""ר רונן מגון",1,1,1,0
רונן סבר,רונן סבר,0,1,0,0
רונן פומפ,"ד""ר רונן פומפ",0,0,0,0
רונן רוב,רונן רוב,1,1,1,0
רוסטיסלב נובק,"ד""ר רוסטיסלב נובק",0,0,0,0
רוסטיסלב שטלמך,"ד""ר רוסטיסלב שטלמך",0,0,0,0
רוסלן סוקולוב,"ד""ר רוסלן סוקולוב",1,0,1,0
רוסתום נמרי,רוסתום נמרי,1,0,0,0
רועי דעבול,"ד""ר רועי דעבול",0,0,0,0
רועי הוד,רועי הוד,1,0,0,0
רועי הולנד,"ד""ר רועי הולנד",0,0,0,0
רועי הולצמן,"ד""ר רועי הולצמן",0,0,0,0
רועי ויתקון,"ד""ר רועי ויתקון",0,0,0,0
רועי מורג,"ד""ר רועי מורג",1,1,0,0
רועי סינגולדה,"ד""ר רועי סינגולדה",0,0,0,0
רועי תיבון,רועי תיבון,1,0,1,0
רות בלוך,"ד""ר רות בלוך",0,0,0,1
רות גור,"ד""ר רות גור",0,1,0,1
רות דותן-ניסים,רות דותן-ניסים,0,0,0,0
רות וינברג,"ד""ר רות וינברג",0,0,0,0
רות יוסביץ,רות יוסביץ,0,1,0,0
רות יוסוביץ אולרייך,"ד""ר רות יוסוביץ אולרייך",0,0,0,0
רות לבני,רות לבני,1,0,0,0
רות פרץ,"ד""ר רות פרץ",0,0,0,0
רות פרצ'יק,"ד""ר רות פרצ'יק",0,0,0,0
רות שוורצמן כהן,"ד""ר רות שוורצמן כהן",0,0,0,0
רות שיפטר,רות שיפטר,1,0,1,0
רות שנהב,רות שנהב,1,0,0,0
רותם ענבר,"ד""ר רותם ענבר",0,0,0,0
רותם צור,"ד""ר רותם צור",0,0,0,0
רז בכר,"ד""ר רז בכר",0,0,0,0
רזו חן,רזו חן,0,1,0,0
רזיאל לוריא,רזיאל לוריא,0,1,0,0
רחום עסלי עבד אל,רחום עסלי עבד אל,1,0,0,0
רחל גפן,"ד""ר רחל גפן",0,0,0,0
רחל דרומי,רחל דרומי,1,0,0,0
רחל זליגסון,רחל זליגסון,0,0,1,0
רחל ענר,"ד""ר רחל ענר",0,0,0,0
רחל צוקרמן-שניאור,רחל צוקרמן-שניאור,1,0,0,0
רחל-רעיסה רפפורט,רחל-רעיסה רפפורט,1,0,0,0
רחלי ברייטברט,רחלי ברייטברט,0,1,0,0
ריאד חניפס,"ד""ר ריאד חניפס",0,0,0,0
ריאד קאסם,ריאד קאסם,0,0,0,0
ריבה פיינמן,"ד""ר ריבה פיינמן",0,0,0,0
ריבי חייט פקטור,"ד""ר ריבי חייט פקטור",0,0,0,0
ריזאן נאשף,"ד""ר ריזאן נאשף",1,0,0,0
ריחניאן ראם,"ד""ר ריחניאן ראם",0,0,0,0
ריטה אליאנוב,ריטה אליאנוב,0,0,0,0
ריטה ליבשין,ריטה ליבשין,0,1,1,0
ריטה ליפיץ,ריטה ליפיץ,0,1,0,0
ריטה קפוסטיאנסקי,"ד""ר ריטה קפוסטיאנסקי",0,0,0,0
ריימונד יוסף אהרונסון,ריימונד יוסף אהרונסון,0,0,0,1
רים ח'ורי,"ד""ר רים ח'ורי",0,0,0,0
רים מסאלחה עסלי,"ד""ר רים מסאלחה עסלי",0,0,0,0
רים סלים זידאן,"ד""ר רים סלים זידאן",0,0,0,0
רימה לאופר בריטבה,"ד""ר רימה לאופר בריטבה",0,0,0,0
רימה קרביץ,רימה קרביץ,0,1,0,0
רינה גבריאלי,"ד""ר רינה גבריאלי",0,0,0,0
רינה דביר,רינה דביר,0,1,0,0
רינה טמיר יניב,"ד""ר רינה טמיר יניב",1,0,1,0
רינה ליטבק,רינה ליטבק,0,1,0,0
רינה לייבו,רינה לייבו,0,0,1,0
רינה סגל,רינה סגל,1,1,0,1
רינה ענבר,"ד""ר רינה ענבר",0,0,0,0
רינת גולדשמיד,רינת גולדשמיד,0,0,0,1
רינת כהן,רינת כהן,0,1,0,0
רינת מעוז,רינת מעוז,1,0,0,0
רינת קהת,"ד""ר רינת קהת",0,0,0,0
ריפעת ג'בארה,ריפעת ג'בארה,0,1,0,0
ריפעת גבארה,ריפעת גבארה,1,0,0,1
ריצרד-מינו זיינה,ריצרד-מינו זיינה,1,0,0,0
ריקי ברגל בסון,"ד""ר ריקי ברגל בסון",0,0,1,0
ריקי כרמי,ריקי כרמי,0,0,0,0
ריקרדו ברץ,ריקרדו ברץ,0,1,0,0
ריקרדו קרקובר,ריקרדו קרקובר,0,0,0,0
ריקרדו תובר,ריקרדו תובר,1,1,0,0
רלוקה ניקולאו,רלוקה ניקולאו,1,0,0,0
רלי רייכר,"ד""ר רלי רייכר",0,0,0,0
רם זק,רם זק,0,0,1,0
רם ירון,"ד""ר רם ירון",0,0,0,0
רם מור,"ד""ר רם מור",0,0,0,0
רמזי קורד,"ד""ר רמזי קורד",0,0,0,0
רמי בלבנובסקי,"ד""ר רמי בלבנובסקי",0,0,0,0
רמי כרדוש,"ד""ר רמי כרדוש",0,0,0,0
רמי לוי,רמי לוי,0,1,0,0
רמי משען,רמי משען,0,1,1,0
רמי סמור,"ד""ר רמי סמור",0,0,0,0
רמי פוגל,רמי פוגל,0,1,0,0
רמי פוגלמן,רמי פוגלמן,1,1,0,0
רמי קונט,רמי קונט,0,0,0,0
רמית מעוז,"ד""ר רמית מעוז",0,0,0,0
רן אשר,"ד""ר רן אשר",0,0,0,0
רן בראונר,"ד""ר רן בראונר",0,0,0,0
רן דורון,רן דורון,0,0,0,0
רן טיין,"ד""ר רן טיין",0,0,0,0
רן טליסמן,"ד""ר רן טליסמן",1,1,0,0
רן כץ,רן כץ,0,0,0,0
רן מטלוב קורמס,"ד""ר רן מטלוב קורמס",0,1,0,0
רן נגר,"ד""ר רן נגר",0,0,0,0
רן עצמון,"ד""ר רן עצמון",0,0,0,0
רן רנדי,רן רנדי,1,1,0,0
רן רנצר,רן רנצר,0,1,0,0
רן שטיין,"ד""ר רן שטיין",0,1,0,0
רנה חנא,"ד""ר רנה חנא",1,1,1,1
רנה רוזנברג,רנה רוזנברג,1,0,0,0
רנה רוטזק,רנה רוטזק,0,0,1,0
רנטה יעקובוב,רנטה יעקובוב,0,0,1,0
רני אבו עיטה,"ד""ר רני אבו עיטה",0,0,0,1
רני ישראל פטל,רני ישראל פטל,0,1,1,1
רני פולק,"ד""ר רני פולק",0,0,0,0
רנין מסארוה,"ד""ר רנין מסארוה",0,0,0,0
רנין שחאדה משעור,"ד""ר רנין שחאדה משעור",1,0,0,0
רנן נגר,רנן נגר,0,0,0,0
רסל שמרוט,רסל שמרוט,0,1,1,1
רסמי אבו ראס,רסמי אבו ראס,1,0,0,0
רסמי מג'אדלה,רסמי מג'אדלה,1,0,0,0
רעות אמיר רונן,רעות אמיר רונן,0,0,0,0
רעות הלפרין,"ד""ר רעות הלפרין",0,0,0,0
רעיה ליפשיץ,רעיה ליפשיץ,0,1,1,0
רענן טל,רענן טל,0,0,0,1
רענן כהן-כרם,רענן כהן-כרם,1,0,0,0
רענן שגב,"ד""ר רענן שגב",0,0,0,0
רפאל אדנייב,רפאל אדנייב,1,0,1,0
רפאל בולדס,"ד""ר רפאל בולדס",0,0,0,0
רפאל ברון (בבקוב),"ד""ר רפאל ברון (בבקוב)",0,0,0,0
רפאל הימל,"ד""ר רפאל הימל",0,0,0,0
רפאל הלקובר,"ד""ר רפאל הלקובר",0,1,0,0
רפאל וולף,רפאל וולף,1,0,0,0
רפאל מילר,"ד""ר רפאל מילר",0,0,0,0
רפאל משעניה m.ost,רפאל משעניה M.ost,0,0,0,0
רפאל סריקוב,"ד""ר רפאל סריקוב",0,0,0,0
רפאל פיטוסי,רפאל פיטוסי,0,0,0,0
רפאל קובי,רפאל קובי,0,1,0,0
רפאל רוזנסקי,רפאל רוזנסקי,0,0,0,0
רפאלה צ'צ'יק,רפאלה צ'צ'יק,0,1,0,0
רפואת שיניים בארבע ידיים,רפואת שיניים בארבע ידיים,0,0,0,0
רפי קאהן,רפי קאהן,0,1,0,0
רפי קליין,"ד""ר רפי קליין",0,1,1,1
רפית דרורי וסרברג,"ד""ר רפית דרורי וסרברג",0,0,0,0
שאדי אבו סויס,"ד""ר שאדי אבו סויס",1,0,0,0
שאדי חורי,"ד""ר שאדי חורי",0,1,0,0
שאדי כרכבי,"ד""ר שאדי כרכבי",0,0,0,0
שאדי סעדיה,"ד""ר שאדי סעדיה",0,0,0,0
שאדי עבדאללה,"ד""ר שאדי עבדאללה",0,0,0,0
שאדי שחאדה,"ד""ר שאדי שחאדה",0,0,0,0
שאול ברעם,שאול ברעם,1,1,1,0
שאול דוידוביץ,"ד""ר שאול דוידוביץ",0,0,0,0
שאול מנדלוביץ,שאול מנדלוביץ,1,0,0,0
שאול פרלברג,שאול פרלברג,1,0,1,0
שאול שבתאי,שאול שבתאי,0,0,0,1
שבתאי סבתו,שבתאי סבתו,1,0,1,1
שבתאי תגר,שבתאי תגר,1,0,0,0
שגיא בלבן,"ד""ר שגיא בלבן",0,0,0,0
שגיא גברי,שגיא גברי,0,1,0,0
שגיא חי,"ד""ר שגיא חי",0,0,0,0
שגית באטון,"ד""ר שגית באטון",0,0,0,0
שגית משולם דרזון," ד""ר שגית משולם דרזון",0,0,0,0
שגית שושן,"ד""ר שגית שושן",1,0,0,0
שגית שטרן שביט,"ד""ר שגית שטרן שביט",0,0,0,0
שהב דוידפור,שהב דוידפור,0,0,1,1
שהם אליאס,"ד""ר שהם אליאס",1,1,0,0
שולמית בן דוד,שולמית בן דוד,0,1,0,0
שולמית לוריא,"ד""ר שולמית לוריא",0,0,0,0
שולמית שורץ,"ד""ר שולמית שורץ",1,1,1,0
שוני בוירסקי ש'או,שוני בוירסקי ש'או,1,0,0,0
שוקרי עטאללה,שוקרי עטאללה,1,0,0,0
שושנה דוד,"ד""ר שושנה דוד",0,1,0,0
שושנה קרמר,שושנה קרמר,1,0,0,0
שושנה שפירר,"ד""ר שושנה שפירר",0,0,0,0
שחק יריב,"ד""ר שחק יריב",0,0,0,0
שחר בלחש,"ד""ר שחר בלחש",0,0,0,0
שחר בת ציון,"ד""ר שחר בת ציון",0,0,0,0
שחר גבע,"ד""ר שחר גבע",0,0,0,0
שחר דריי,"ד""ר שחר דריי",0,0,0,0
שחר ויג,שחר ויג,0,1,0,0
שחר טורפז,"ד""ר שחר טורפז",0,0,0,0
שחר קרן,שחר קרן,0,0,0,0
שי - יצחק דובדבני,שי - יצחק דובדבני,1,0,0,1
שי אופיר גבע,"ד""ר שי אופיר גבע",0,0,0,0
שי ארליך,"ד""ר שי ארליך",0,0,0,0
שי בר-סלע,שי בר-סלע,0,1,1,0
שי ברמן,"ד""ר שי ברמן",0,1,1,0
שי ברנס,"ד""ר שי ברנס",0,0,0,0
שי גוטפרוינד,"ד""ר שי גוטפרוינד",0,1,0,0
שי גלור,שי גלור,0,1,0,0
שי גנדלר,"ד""ר שי גנדלר",0,0,0,0
שי חנניה,שי חנניה,1,0,0,0
שי טננבאום,שי טננבאום,0,0,0,0
שי ליבזון,"ד""ר שי ליבזון",1,0,1,0
שי מטלון,"ד""ר שי מטלון",0,0,0,0
שי מרון אלדר,"ד""ר שי מרון אלדר",1,1,1,0
שי פוקס,"ד""ר שי פוקס",0,0,0,0
שי פקטור,"ד""ר שי פקטור",0,0,0,0
שי קהת אופיר,"ד""ר שי קהת אופיר",1,1,1,1
שי קפלן,שי קפלן,0,1,1,0
שי קרונטל,שי קרונטל,0,1,1,0
שי קרן,"ד""ר שי קרן",1,0,0,1
שי שמש,"ד""ר שי שמש",1,1,1,0
שי שניידר,"ד""ר שי שניידר",0,1,0,0
שי שפי,שי שפי,0,1,0,0
שיקומלא דורון יואלי פיזיותרפיה,שיקומלא דורון יואלי פיזיותרפיה,0,0,0,0
שיר דר,"ד""ר שיר דר",0,0,0,0
שיר קרנר,"ד""ר שיר קרנר",0,0,0,0
שיר שמיר,שיר שמיר,0,0,1,0
שירה אליאב,"ד""ר שירה אליאב",0,0,0,0
שירה אסבן,שירה אסבן,0,0,0,0
שירה בן אור,שירה בן אור,0,0,0,0
שירה גיל פישמן,"ד""ר שירה גיל פישמן",0,0,0,0
שירה הראל,"ד""ר שירה הראל",0,0,0,0
שירה חתומי,"ד""ר שירה חתומי",1,0,0,0
שירה פינשטיין,"ד""ר שירה פינשטיין",0,0,0,0
שירה רביב,"ד""ר שירה רביב",0,0,0,0
שירה שור,"ד""ר שירה שור",0,1,0,0
שירי גורדון - פליקס,"ד""ר שירי גורדון - פליקס",0,0,0,0
שירי וינברג הנדל,"ד""ר שירי וינברג הנדל",0,0,0,0
שירי רון ברצ'ילון,"ד""ר שירי רון ברצ'ילון",0,0,0,0
שירין חאמד עזאם,"ד""ר שירין חאמד עזאם",0,1,1,0
שירין שיראזיאן ברכה,"ד""ר שירין שיראזיאן ברכה",0,0,0,0
שירית כזום בייזר,"ד""ר שירית כזום בייזר",0,0,0,0
שירלי אבירי - וייסל,"ד""ר שירלי אבירי - וייסל",0,0,0,0
שירלי בוקאי,שירלי בוקאי,0,0,0,0
שירלי בן-עמי קורנט,"ד""ר שירלי בן-עמי קורנט",1,0,0,0
שירלי יניב,"ד""ר שירלי יניב",0,0,0,0
שירלי פולק,שירלי פולק,0,1,0,0
שירלי שוחט,"ד""ר שירלי שוחט",1,0,0,0
שירן ברי,"ד""ר שירן ברי",0,0,0,0
שירן ברששת,"ד""ר שירן ברששת",0,0,0,0
שירן רייס הוס,"ד""ר שירן רייס הוס",0,0,0,1
שלהב איזנברג מלמוד,"ד""ר שלהב איזנברג מלמוד",0,0,0,0
שלום כץ,שלום כץ,0,0,0,0
שלום תורג'מן,שלום תורג'מן,0,0,1,0
שלומי ברטלר,שלומי ברטלר,0,1,0,0
שלומי לדרמן,"ד""ר שלומי לדרמן",0,0,0,0
שלומי סימן טוב,שלומי סימן טוב,0,0,0,0
שלומי ריימן,"ד""ר שלומי ריימן",0,0,0,0
שלומית מחלב שיבי,"ד""ר שלומית מחלב שיבי",0,0,0,0
שלומית מנגל,שלומית מנגל,1,0,0,0
שלומית קורן,"ד""ר שלומית קורן",0,0,0,0
שלטון מלצקי,שלטון מלצקי,0,1,1,0
שלי גורביץ,שלי גורביץ,1,0,0,0
שלי ליכטנברג קשת,"ד""ר שלי ליכטנברג קשת",0,0,0,0
שלי סגל שקד,שלי סגל שקד,0,1,0,0
שלמה אליאס,"ד""ר שלמה אליאס",0,0,0,0
שלמה אפל,שלמה אפל,0,1,0,0
שלמה חייק,שלמה חייק,0,1,0,1
שלמה יפה,שלמה יפה,0,1,0,0
שלמה כהן,"ד""ר שלמה כהן",1,1,0,0
שלמה לזרוביץ',"ד""ר שלמה לזרוביץ'",0,0,0,0
שלמה מרחבי,"ד""ר שלמה מרחבי",1,0,0,1
שלמה פורת,שלמה פורת,0,1,0,0
שלמה צרפתי,שלמה צרפתי,0,1,0,0
שלמה קידר,שלמה קידר,0,1,1,0
שלמה שמעוני,שלמה שמעוני,0,1,1,0
שמאלי שמאלי,"ד""ר שמאלי שמאלי",0,0,0,0
שמואל אזרואל,שמואל אזרואל,0,0,0,0
שמואל אייסמן,שמואל אייסמן,1,0,0,1
שמואל איתי,שמואל איתי,0,1,0,1
שמואל בנאי,שמואל בנאי,0,0,0,0
שמואל בר,שמואל בר,0,1,1,1
שמואל גוטליב,שמואל גוטליב,0,0,1,0
